Timestamp 	 X 	 Y 	 Z 
1662978754078	-38.98125	13.33125	1.3312501
1662978754304	-38.71875	13.35	1.6500001
1662978754504	-38.34375	13.425	1.8750001
1662978754697	-38.34375	13.6125	2.0625
1662978754916	-38.15625	13.650001	2.11875
1662978755093	-37.96875	13.89375	2.2875001
1662978755350	-37.93125	14.025001	2.4375
1662978755493	-37.93125	14.231251	2.8125
1662978755740	-37.800003	14.325001	3.2812502
1662978755936	-37.706253	14.64375	3.8625002
1662978756113	-37.5	14.906251	4.51875
1662978756303	-37.125	15.243751	5.49375
1662978756484	-36.825	15.31875	6.80625
1662978756678	-36.393753	15.000001	8.025001
1662978756945	-36.1875	14.6625	9.28125
1662978757149	-36.075	14.306251	10.25625
1662978757374	-36.0	13.8	11.118751
1662978757536	-35.90625	13.556251	11.64375
1662978757725	-35.79375	13.44375	11.71875
1662978757927	-35.8125	13.35	11.3625
1662978758158	-35.850002	13.25625	10.368751
1662978758374	-36.24375	13.425	9.01875
1662978758540	-36.525	13.5375	7.7625003
1662978758729	-36.73125	13.6125	6.675
1662978758912	-36.862503	13.856251	5.68125
1662978759154	-37.162502	13.875001	4.8562503
1662978759357	-37.425003	13.8	4.55625
1662978759554	-37.631252	13.556251	4.4625
1662978759725	-37.800003	13.63125	4.74375
1662978759900	-37.7625	13.8	5.11875
1662978760120	-37.818752	13.931251	5.55
1662978760333	-37.800003	14.08125	5.9437504
1662978760561	-37.65	14.231251	6.0937505
1662978760711	-37.6875	14.175	6.39375
1662978760902	-37.818752	14.137501	6.525
1662978761119	-37.85625	14.1	6.76875
1662978761333	-37.85625	13.931251	6.7500005
1662978761531	-37.875	13.8	6.8437505
1662978761710	-37.875	13.762501	6.8625
1662978761916	-37.706253	13.837501	6.6375003
1662978762101	-37.6875	13.837501	6.7875004
1662978762344	-37.59375	13.89375	6.6937504
1662978762506	-37.443752	13.950001	6.43125
1662978762709	-37.425003	14.118751	6.0937505
1662978762940	-37.425003	14.19375	5.925
1662978763101	-37.425003	14.26875	5.7937503
1662978763334	-37.29375	14.56875	5.5687504
1662978763501	-37.29375	14.812501	5.55
1662978763721	-37.4625	15.0375	5.15625
1662978763904	-37.40625	15.187501	5.0062504
1662978764135	-37.518753	15.375001	5.1375003
1662978764312	-37.4625	15.450001	5.1937504
1662978764509	-37.48125	15.69375	5.08125
1662978764720	-37.55625	15.843751	5.0625
1662978764932	-37.612503	15.675	4.9125004
1662978765113	-37.55625	15.468751	5.025
1662978765359	-37.40625	15.450001	5.30625
1662978765503	-37.443752	15.468751	5.5875
1662978765724	-37.256252	15.450001	5.9812503
1662978765920	-37.050003	15.4125	6.3562503
1662978766128	-36.73125	15.356251	7.1625004
1662978766313	-36.300003	15.225	8.212501
1662978766529	-36.018753	14.906251	9.375
1662978766720	-36.075	14.493751	9.918751
1662978766886	-35.98125	13.875001	10.275001
1662978767157	-35.643753	13.6125	10.743751
1662978767314	-35.643753	13.2375	10.762501
1662978767536	-35.5875	12.975	11.26875
1662978767725	-35.5125	12.6	11.587501
1662978767930	-35.4	12.4125	11.90625
1662978768144	-35.15625	12.562501	12.0375
1662978768390	-34.631252	13.012501	12.262501
1662978768533	-34.237503	13.575001	12.675
1662978768724	-33.99375	13.725	12.918751
1662978768923	-33.16875	14.175	13.6125
1662978769112	-32.34375	14.325001	13.950001
1662978769362	-31.556252	14.718751	14.250001
1662978769508	-30.750002	14.793751	13.931251
1662978769715	-30.018751	15.187501	13.650001
1662978769888	-29.325	15.562501	13.5375
1662978770191	-28.500002	15.843751	13.293751
1662978770379	-27.7875	16.087502	13.25625
1662978770601	-27.468752	16.25625	13.293751
1662978770719	-27.35625	16.462502	12.8625
1662978770892	-27.187502	16.875	12.150001
1662978771219	-27.35625	17.456251	11.2875
1662978771360	-27.562502	17.868752	10.743751
1662978771557	-27.54375	18.1875	10.668751
1662978771708	-27.7875	18.4125	10.89375
1662978771911	-28.087502	18.54375	11.175
1662978772155	-28.500002	18.5625	10.9125
1662978772404	-29.081251	18.7875	10.575001
1662978772562	-29.7	18.825	10.25625
1662978772718	-30.206251	18.825	10.556251
1662978772907	-30.581251	18.73125	10.650001
1662978773162	-31.29375	18.4125	10.81875
1662978773384	-31.931252	18.1875	10.40625
1662978773570	-32.643753	18.1875	9.525001
1662978773715	-33.037502	18.28125	8.85
1662978773924	-33.393753	18.431252	8.25
1662978774154	-33.525	18.618752	8.25
1662978774410	-33.54375	18.73125	8.25
1662978774519	-33.6375	18.5625	8.418751
1662978774720	-33.862503	18.46875	7.9875
1662978774921	-34.0875	18.45	7.7625003
1662978775154	-34.162502	18.487501	7.33125
1662978775364	-34.425003	18.54375	6.9750004
1662978775553	-34.48125	18.45	7.0312505
1662978775732	-34.518753	18.31875	7.0875
1662978775942	-34.425003	18.28125	7.2187505
