Timestamp 	 X 	 Y 	 Z 
1663770824658	9.747462	-1.0115658	-1.2484552
1663770824669	9.816854	-1.1048858	-0.93589276
1663770824672	9.5557375	-1.0199406	-2.123331
1663770824676	9.1681	-1.1204392	-4.5128636
1663770824680	9.385847	-0.98524475	-3.7836509
1663770824684	9.623035	-0.9182457	-2.1340988
1663770824779	9.52822	-0.88205427	-1.7237296
1663770824795	9.475577	-0.8533404	-1.9905293
1663770824803	9.458828	-0.8844471	-2.1858435
1663770824811	9.479167	-1.0091729	-2.2636101
1663770824820	9.524631	-1.1443675	-2.3653052
1663770824829	9.54497	-1.0989038	-2.3952155
1663770824844	9.533006	-0.9816555	-2.37368
1663770824853	9.452846	-0.86171526	-2.3318057
1663770824863	9.353543	-0.8557332	-2.3114667
1663770824873	9.335598	-0.9349955	-2.2779672
1663770825025	9.387043	-0.9553344	-2.2588246
1663770825040	9.426525	-0.933799	-2.3389843
1663770825051	9.393025	-0.8967103	-2.353341
1663770825064	9.394221	-0.89431745	-2.2815564
1663770825077	9.41456	-0.86889374	-2.2576282
1663770825088	9.434899	-0.8700901	-2.2660031
1663770825101	9.482756	-0.8665009	-2.2408783
1663770825114	9.548559	-0.8605189	-2.1954148
1663770825125	9.5353985	-0.8210373	-2.193022
1663770825137	9.590433	-0.80548394	-2.1245275
1663770825148	9.713963	-0.81984085	-2.1065812
1663770825228	9.826426	-0.79471624	-2.0635104
1663770825241	9.697213	-0.78753775	-2.1125634
1663770825252	9.461221	-0.83060855	-2.2588246
1663770825264	9.364311	-0.8282157	-2.3282163
1663770825276	9.364311	-0.76719874	-2.2863421
1663770825288	9.419347	-0.78753775	-2.2420747
1663770825300	9.410972	-0.84017986	-2.2815564
1663770825312	9.407382	-0.89431745	-2.3102703
1663770825323	9.462418	-0.92542416	-2.3174486
1663770825335	9.548559	-0.91226363	-2.2181466
1663770825346	9.5665045	-0.89042914	-2.184647
1663770825357	9.49472	-0.91465646	-2.271985
1663770825427	9.397811	-0.9768698	-2.400001
1663770825435	9.395418	-1.0486546	-2.4011974
1663770825441	9.375079	-1.1060823	-2.388037
1663770825447	9.281759	-1.1718849	-2.4394827
1663770825456	9.317652	-1.204188	-2.4670002
1663770825460	9.41815	-1.1048858	-2.4191437
1663770825465	9.424132	-1.0115658	-2.4382863
1663770825472	9.357133	-1.0737791	-2.528017
1663770825526	9.355937	-1.1144571	-2.475375
1663770825540	9.452846	-1.07019	-2.28036
1663770825553	9.52822	-0.98883396	-2.2002003
1663770825566	9.554541	-0.93619186	-2.2648067
1663770825575	9.567701	-0.8425727	-2.3318057
1663770825629	9.562916	-0.8282157	-2.3844478
1663770825642	9.491131	-0.9026923	-2.4346972
1663770825650	9.402596	-0.96490574	-2.4430718
1663770825661	9.345169	-1.0019945	-2.4382863
1663770825673	9.286545	-1.0474582	-2.498107
1663770825682	9.238688	-1.1204392	-2.5926232
1663770825775	9.255438	-1.1575279	-2.62373
1663770825786	9.348758	-1.1706885	-2.568695
1663770825797	9.38465	-1.1910275	-2.5399811
1663770825806	9.389436	-1.2496517	-2.5316064
1663770825813	9.401401	-1.265205	-2.629712
1663770825825	9.385847	-1.2077773	-2.678765
1663770825836	9.372686	-1.1742777	-2.7508488
1663770825850	9.269794	-1.1778669	-2.821437
1663770825859	9.249456	-1.2173486	-2.766402
1663770825872	9.32483	-1.2496517	-2.6608188
1663770825884	9.409775	-1.3657036	-2.6045876
1663770825897	9.35474	-1.5083755	-2.7074788
1663770826029	9.134601	-1.8242282	-2.955435
1663770826042	9.0182495	-2.099702	-3.0583265
1663770826051	9.049655	-2.4765713	-2.9338996
1663770826061	8.952447	-2.4969103	-2.9315069
1663770826071	8.732307	-2.1308086	-2.914757
