Timestamp 	 X 	 Y 	 Z 
1664445813736	-0.01885991	-0.0010689828	0.014965758
1664445813926	0.019241689	0.034283802	0.0038941512
1664445814127	0.0041995747	0.024739314	0.010689827
1664445814359	-0.024281178	-0.087962	0.021532366
1664445814546	-0.022372281	-0.0846787	0.024281178
1664445814738	0.028862532	-0.04421007	0.018325418
1664445814948	-0.075821415	-0.028633466	0.02183779
1664445815157	-0.035429142	0.004352287	0.0076355906
1664445815361	-0.037261683	-0.0071010995	-0.009544488
1664445815543	0.057037864	0.03466558	-0.027564483
1664445815782	0.03061872	0.0020616094	-0.012980504
1664445815982	-0.014813046	-0.012827792	-0.006795676
1664445816187	0.013591352	-0.011987877	-0.0010689828
1664445816358	0.031611346	-6.1084726E-4	-0.010537115
1664445816562	-0.004352287	-0.0030542363	-0.004886778
1664445816779	-0.0027488125	0.021303298	-0.0014507623
1664445816963	0.00503949	0.03298575	-0.003283304
1664445817188	-0.015500249	-0.018172706	0.008399149
1664445817385	0.0022143214	-0.09575031	0.005803049
1664445817565	0.005421269	-0.08628218	-0.020997874
1664445817787	0.015271181	-0.07818845	-0.03413109
1664445817963	0.020845164	-0.046195325	-0.051540237
1664445818176	0.08101362	-0.015805673	-0.051387526
1664445818392	-0.03413109	0.15133741	-7.635591E-4
1664445818611	-0.0151184695	-0.15698774	0.05787778
1664445818772	0.08567133	-0.06620057	0.04123219
1664445818992	0.28343314	-0.21967594	0.14561072
1664445819177	-0.063299045	0.15630054	-0.109799795
1664445819388	-0.06757498	0.5023455	-0.13408098
1664445819611	-0.13140851	-0.12820157	0.09765921
1664445819828	0.10712734	0.26128992	0.007864659
1664445819995	-0.32787228	-0.29419932	0.37727454
1664445820228	0.12804885	-0.3068744	-0.10193513
1664445820399	-0.06001574	0.16424155	-0.05413634
1664445820618	0.06872032	0.34230354	-0.18562122
1664445820837	-0.059481252	-0.07857023	0.0055739814
1664445821041	0.22189027	0.40224293	-0.04512634
1664445821238	-0.21295662	-0.42469156	0.35719293
1664445821449	-0.06161922	-0.25899923	-0.095597595
1664445821603	-0.016721943	0.29450473	-0.06688777
1664445821838	0.068033114	0.090329036	-0.1026987
1664445822043	0.059786674	-0.19165333	7.635591E-5
1664445822230	0.09513946	0.27106348	-0.0045813546
1664445822451	-0.25319618	-0.3127538	0.3903314
1664445822657	0.03993414	-0.31473905	-0.114533864
1664445822833	-0.096742935	0.3515426	-0.011224318
1664445823049	-0.005879405	0.17516045	-0.15370443
1664445823236	0.11613733	-0.1279725	-0.011071607
1664445823453	-0.006490252	0.23311459	0.07788303
