Timestamp 	 X 	 Y 	 Z 
1663668529617	10.433305	0.56380886	1.9166509
1663668529622	9.75823	0.05623133	0.69212395
1663668529625	9.874282	0.24675983	-1.0570294
1663668529629	9.709177	0.061016977	-0.9825528
1663668529632	9.5760765	0.15194423	-0.79471624
1663668529636	9.633803	0.17826529	-0.29072794
1663668529731	9.776176	0.10887343	-0.12562318
1663668529826	9.816854	0.111266255	-0.1268196
1663668529840	9.846765	0.18424734	-0.059820566
1663668529850	9.91137	0.16151553	-0.08135597
1663668529859	9.892228	0.12083755	-0.101694964
1663668529871	9.820443	0.11006984	-0.18065812
1663668529883	9.749855	0.1268196	-0.2835495
1663668529893	9.735498	0.15672988	-0.3493521
1663668529904	9.717552	0.17467605	-0.357727
1663668529918	9.730712	0.16390835	-0.35653058
1663668529962	9.740284	0.13280165	-0.32662028
1663668529977	9.770194	0.104087785	-0.31944183
1663668529984	9.77498	0.08733802	-0.317049
1663668529991	9.809675	0.08853444	-0.2835495
1663668529996	9.807282	0.09451649	-0.25722843
1663668530001	9.794122	0.10289137	-0.21774685
1663668530026	9.759426	0.0741775	-0.2105684
1663668530040	9.768997	0.05623133	-0.2739782
1663668530055	9.761819	0.03589234	-0.32063824
1663668530067	9.740284	0.023928227	-0.28953153
1663668530080	9.764212	0.049052864	-0.2536392
1663668530094	9.803694	0.038285162	-0.21894327
1663668530107	9.798908	0.0071784677	-0.19142582
1663668530118	9.77498	0.009571291	-0.21415763
1663668530127	9.761819	0.02751746	-0.22492532
1663668530186	9.772587	0.043070808	-0.20697916
1663668530200	9.777372	0.016749758	-0.17826529
1663668530211	9.778569	0.022731815	-0.15672988
1663668530223	9.784551	0.041874398	-0.13160525
1663668530238	9.78814	0.046660043	-0.11485548
1663668530251	9.779765	0.0526421	-0.10289137
1663668530288	9.777372	0.03589234	-0.09810573
1663668530302	9.776176	0.058624156	-0.1052842
1663668530364	9.794122	0.05623133	-0.101694964
1663668530382	9.819247	0.0634098	-0.104087785
1663668530392	9.831211	0.050249275	-0.086141616
1663668530405	9.819247	0.06699903	-0.076570325
1663668530418	9.785748	0.06580263	-0.09571291
1663668530429	9.752248	0.04546363	-0.16630118
1663668530440	9.740284	0.0526421	-0.23330021
1663668530455	9.753445	0.069391854	-0.2321038
1663668530467	9.773783	0.0047856453	-0.19980069
1663668530478	9.807282	-0.019142581	-0.19262223
1663668530489	9.809675	0.023928227	-0.19621146
1663668530531	9.801301	0.08853444	-0.19142582
1663668530550	9.790533	0.11246266	-0.19621146
1663668530613	9.764212	0.11844472	-0.2440679
1663668530627	9.755837	0.10289137	-0.23928227
1663668530637	9.768997	0.06460621	-0.21296121
1663668530645	9.778569	0.038285162	-0.2117648
1663668530657	9.760623	0.038285162	-0.19621146
1663668530669	9.740284	0.038285162	-0.1902294
1663668530682	9.766604	0.059820566	-0.15553348
1663668530695	9.813265	0.049052864	-0.09810573
1663668530743	9.809675	0.038285162	-0.10289137
1663668530755	9.809675	0.021535404	-0.11246266
1663668530765	9.782158	0.025124637	-0.12562318
1663668530778	9.780962	0.034695927	-0.12562318
1663668530825	9.776176	0.025124637	-0.1363909
1663668530842	9.782158	0.02751746	-0.17467605
1663668530853	9.777372	0.049052864	-0.20578274
1663668530868	9.75823	0.049052864	-0.16151553
1663668531025	9.760623	0.04426722	-0.13280165
1663668531042	9.785748	0.05742774	-0.12203395
1663668531058	9.789336	0.04546363	-0.1363909
1663668531072	9.797711	0.06460621	-0.15074782
1663668531088	9.802497	0.0634098	-0.14955142
1663668531101	9.795319	0.051445685	-0.12801601
