Timestamp 	 X 	 Y 	 Z 
1663772482890	9.843175	-1.0103694	1.4760724
1663772482899	9.646963	-1.0342976	0.8321041
1663772482937	9.5557375	-0.9385847	0.17617157
1663772482945	9.538987	-0.89042914	0.08763713
1663772482956	9.550952	-0.91226363	0.39870408
1663772482961	9.656535	-0.9696914	0.5901299
1663772483034	9.802497	-1.0127622	0.5374878
1663772483039	9.89821	-1.0271192	0.4034897
1663772483044	9.902996	-1.0175478	0.3819543
1663772483047	9.871889	-0.9912268	0.44895336
1663772483111	9.871889	-0.9912268	0.44895336
1663772483120	9.658928	-1.015155	0.39391842
1663772483127	9.64457	-0.9876375	0.37597227
1663772483133	9.638589	-0.98644114	0.36281174
1663772483271	9.645767	-0.9517452	0.32452658
1663772483283	9.692428	-0.9589237	0.29820552
1663772483288	9.740284	-0.9768698	0.31136605
1663772483292	9.749855	-1.041476	0.32093734
1663772483297	9.778569	-1.0845468	0.38315073
1663772483301	9.737891	-1.102493	0.39750767
1663772483305	9.668499	-1.0785648	0.35563326
1663772483310	9.617053	-1.0677971	0.28983065
1663772483332	9.589237	-1.0594223	0.2515455
1663772483339	9.645767	-1.07019	0.24675983
1663772483478	9.755837	-1.1359925	0.28025934
1663772483488	9.867104	-1.198206	0.3376871
1663772483494	9.936495	-1.2532408	0.42382872
1663772483500	9.91137	-1.2340983	0.49920264
1663772483508	9.814461	-1.1694921	0.46331027
1663772483514	9.71157	-1.0773684	0.38434714
1663772483520	9.649357	-1.035494	0.3149553
1663772483527	9.655338	-1.0319048	0.26590243
1663772483533	9.728319	-1.041476	0.2754737
1663772483540	9.809675	-1.0510473	0.31974092
1663772483546	9.875478	-1.0713863	0.35563326
1663772483686	9.870692	-1.0881361	0.44177487
1663772483693	9.8348	-1.0941181	0.47886363
1663772483698	9.814461	-1.0929217	0.5075775
1663772483705	9.80489	-1.1048858	0.4645067
1663772483713	9.766604	-1.1300105	0.38434714
1663772483720	9.773783	-1.183849	0.32452658
1663772483726	9.768997	-1.2412767	0.29222345
1663772483731	9.75823	-1.3130615	0.29820552
1663772483742	9.766604	-1.3250256	0.32093734
1663772483778	9.785748	-1.2436695	0.28025934
1663772483783	9.7450695	-1.0989038	0.18335004
1663772483788	9.782158	-0.8605189	-0.010767702
1663772483791	9.91496	-0.52193445	-0.39361933
1663772483835	9.995119	-0.18185452	-0.80189466
1663772483844	9.91496	0.16749759	-1.0028918
1663772483910	9.717552	0.6559325	-0.9287143
1663772483924	9.540184	1.1204392	-0.5422734
1663772483938	9.485149	1.4162519	0.27068806
1663772483954	9.534202	1.4928222	1.035494
1663772483965	9.766604	1.3034902	1.2786646
1663772483978	10.023833	0.85244304	1.096511
1663772484029	9.899406	0.034695927	1.1551352
1663772484035	9.792926	-0.9098708	1.34686
1663772484040	9.596714	-1.5119648	1.4808581
1663772484049	9.293723	-1.4772689	1.4090735
1663772484060	8.582756	-1.3070793	1.20688
1663772484073	7.8284183	-1.3549358	0.89431745
1663772484083	8.282157	-1.1922239	0.6334998
1663772484109	10.816456	-0.76600236	-0.6116653
1663772484118	13.199707	0.010767702	-1.8684953
1663772484280	13.6606245	0.22971097	-0.5925227
1663772484295	13.245171	-0.3472584	1.1515459
1663772484309	11.328819	-0.5626124	0.907478
1663772484322	9.415757	-0.22851457	0.0011964113
1663772484338	7.7291164	0.16151553	-0.69900334
1663772484347	6.8518476	0.12801601	-1.1802598
1663772484356	7.239485	-0.13878371	-1.0268201
1663772484364	8.726325	-0.45732823	0.0011964113
1663772484384	9.88146	-0.9421739	1.11685
1663772484395	10.203594	-1.3058829	1.2619148
1663772484408	10.517054	-1.3573287	0.38793638
1663772484416	10.688141	-1.1096715	-0.04546363
1663772484423	10.405787	-0.907478	0.02751746
1663772484432	9.901799	-0.91106725	0.38673997
1663772484457	9.337991	-1.1599208	0.6873383
1663772484468	9.171689	-1.3298112	0.6550352
1663772484502	9.336794	-1.3704891	0.49800622
1663772484512	9.5665045	-1.4183456	0.43459642
1663772484524	9.784551	-1.4195421	0.61405814
1663772484535	10.00828	-1.3980067	0.76630145
1663772484545	10.150653	-1.2843475	0.76271224
1663772484671	10.124331	-1.102493	0.66101724
1663772484681	9.871889	-0.9529416	0.45852464
1663772484694	9.471989	-1.0797613	0.3269194
1663772484705	8.983554	-1.4653047	0.3999005
1663772484717	8.625827	-1.9031913	0.5279165
1663772484729	8.544471	-2.132005	0.5063811
1663772484740	8.640183	-2.1355941	0.56141603
1663772484750	8.994321	-1.8637097	0.7962117
1663772484761	9.600304	-1.5275182	1.0342976
1663772484772	10.464412	-1.1180464	1.1036894
1663772484784	11.156237	-0.34127632	0.73519474
1663772484795	11.414961	0.17347965	0.6466603
1663772484807	10.814063	-0.032303106	0.6622137
