Timestamp 	 X 	 Y 	 Z 
1663756648938	-0.14370182	0.33428615	0.06818583
1663756649088	0.03603999	0.15080291	-0.004123219
1663756649346	0.0775776	0.057419643	-0.0077119465
1663756649547	0.038559735	-0.058870405	-0.016874656
1663756649745	-0.029015245	0.024128467	-0.008399149
1663756649909	-0.03413109	-0.08628218	-0.004428643
1663756650088	-0.060550235	0.17981817	0.007864659
1663756650345	0.014431266	0.036116343	0.0045049987
1663756650560	0.024128467	-0.041155834	0.004123219
1663756650765	0.023975754	-0.057572354	0.009162709
1663756650951	-0.0062611843	-0.062459134	0.019547112
1663756651133	-0.039094225	0.005726693	6.1084726E-4
1663756651329	-0.0917798	0.049784053	0.029015245
1663756651530	-0.047493376	0.018936265	0.0132859275
1663756651757	0.086663954	-0.03642177	-0.016951011
1663756651937	0.06872032	-0.035429142	-0.013896775
1663756652132	-0.0053449133	-0.023746688	0.003970507
1663756652333	0.010537115	7.635591E-5	2.2906772E-4
1663756652524	-0.045966256	-0.058106847	0.004428643
1663756652790	-0.07261447	-0.0022143214	0.017485503
1663756652936	-0.044744562	0.005803049	0.019928891
1663756653142	-0.034741938	-0.02443389	0.012522369
1663756653509	0.021532366	-0.026266431	-0.0025961008
1663756653562	-0.013591352	-0.008780929	0.0056503373
1663756653772	-0.021150587	-0.0035887277	0.011147963
1663756654045	-0.0060321167	0.0056503373	0.009620844
1663756654177	0.025121093	-0.015271181	0.0025961008
1663756654372	0.04359922	-0.030236939	-0.0061084726
1663756654567	0.015271181	-0.02481567	-0.0018325418
1663756654777	-0.01305686	0.011606098	-0.0056503373
1663756655101	-0.018478129	0.008780929	-3.0542363E-4
1663756655317	0.06322269	-0.024128467	0.032145835
1663756655577	0.24479704	-0.06253549	0.016874656
1663756655606	0.14652699	-0.07284354	0.031458635
1663756655861	0.16683766	-0.07398888	-0.18485765
1663756656095	0.11514471	0.032909397	-0.20967332
1663756656310	0.1281252	-0.09712471	-0.13644801
1663756656514	0.0017561859	-0.19180603	0.031458635
1663756656767	0.20577917	-0.027869906	0.023899399
1663756656818	-0.15927842	0.24578966	0.014889402
1663756657110	0.09552124	0.06902574	0.053678203
1663756657208	0.06543701	-0.1435491	0.09758285
1663756657569	-0.2003579	0.23800136	-0.10728005
1663756657601	0.37582377	-0.31053948	-0.16981554
1663756657880	-0.03130592	-0.26854372	0.023593975
1663756658075	0.12583454	-0.029167956	0.04665346
1663756658202	-0.29099235	0.48241663	0.0762032
1663756658404	-0.033062108	-0.15087928	0.12438377
1663756658610	-0.26075542	0.03787253	0.09491039
1663756658816	0.066658705	0.24578966	-0.12270394
1663756659066	0.09987353	-0.31855685	-0.08719844
1663756659364	-0.029397024	-0.22265382	0.105065726
1663756659577	-0.09689565	0.211964	0.09330692
1663756659770	-0.110945135	0.36414132	0.13919681
1663756659888	-0.14721419	-0.19539477	0.021685077
1663756660092	-0.14981028	0.3820086	-0.19890714
1663756660346	0.1795891	-0.23769593	0.023823043
1663756660620	-0.025273805	-0.31206658	0.024586603
1663756660712	0.11766446	0.15836215	0.017638214
1663756660895	-0.25449425	0.15675868	0.039857782
1663756661091	0.24410984	-0.16164546	0.17439689
1663756661346	-0.10315683	0.10582929	-0.1738624
1663756661563	0.35612395	0.32474166	-0.17989452
1663756661802	0.17752749	-0.3873535	-0.13797513
1663756661926	0.2403684	-0.20112146	0.023823043
1663756662073	0.19905984	0.20287764	-0.13828056
1663756662369	-0.011529742	0.14599249	0.06589515
1663756662534	0.1887518	-0.33184278	0.08055548
1663756662778	-0.32428354	0.379947	-0.15133741
1663756662907	0.34711397	0.053449135	0.010842538
1663756663107	0.20868069	-0.4523324	-0.14102936
1663756663298	0.16928105	-0.19318044	0.0035123718
1663756663586	0.10239327	0.28893074	-0.05505261
1663756663768	0.29397026	-0.18256697	0.07177455
1663756663886	0.06261184	-0.057190575	-0.10132429
1663756664095	0.1601947	0.22830416	-0.26121357
1663756664371	0.13591352	-0.30916506	-0.11659547
1663756664525	0.08826743	-0.24372806	0.043981
1663756664763	-0.04566083	0.19020256	0.0061084726
1663756664887	-0.17401512	0.27633202	0.12713258
1663756665124	-0.03672719	-0.15630054	0.060321167
1663756665336	-0.0077119465	0.6487198	-0.13591352
1663756665607	0.12568182	-0.45691374	-0.0022906773
1663756665689	-0.119802415	-0.21746163	0.18111621
1663756665917	-0.1293469	0.14782503	0.07765396
1663756666103	-0.35528404	0.25541052	0.068338536
1663756666305	-0.10911259	-0.22738789	0.19234054
1663756666553	-0.48340926	0.32687965	-0.024204822
1663756666706	0.33001024	0.039476003	-0.016492875
1663756666991	-0.04123219	-0.37246412	-0.051158458
1663756667102	0.1951657	-0.23418356	-0.031382278
1663756667381	0.028098974	0.43247986	-0.03825431
1663756667576	0.030542362	0.090558104	0.1601947
1663756667746	-0.3174115	-0.16546325	0.06100837
1663756668065	-0.30229303	0.35856733	-0.09689565
1663756668143	0.24235365	-0.17813833	-0.062459134
1663756668326	0.11178505	-0.38223767	0.08093726
1663756668581	0.015500249	0.2308239	0.01733279
1663756668737	-0.15675868	0.16615045	-0.018172706
1663756668986	0.19799086	-0.3082488	0.087274805
1663756669201	-0.26663482	0.29771167	-0.031764057
1663756669330	0.007330167	0.30466008	-0.088954635
1663756669525	-0.014583978	-0.42056835	-0.088343784
1663756669745	0.027717194	-0.26190075	0.16783029
1663756669931	0.041843038	0.051922016	-0.0452027
