Timestamp 	 X 	 Y 	 Z 
1664448232829	-0.07452337	0.059633963	0.014583978
1664448233037	-0.046577103	-0.025121093	0.011300675
1664448233212	-0.0045813546	-0.0045049987	0.018936265
1664448233445	0.013744064	-0.05207473	0.0070247436
1664448233602	5.344914E-4	-0.02741177	0.019547112
1664448233814	0.028098974	0.035887275	-0.0104607595
1664448234037	0.014583978	0.11690089	-0.021150587
1664448234225	-0.016721943	0.024739314	-0.012598725
1664448234438	-0.02107423	0.020768806	-0.011071607
1664448234650	-0.0030542363	0.020005248	-0.01565296
1664448234815	-0.03229855	0.02015796	-0.0027488125
1664448235030	-0.014736691	-0.052151084	-0.0020616094
1664448235225	0.0029778804	-0.028328042	-0.018630842
1664448235442	-0.007406523	-0.022524992	-0.015500249
1664448235652	-0.013973131	0.036269058	-0.0035887277
1664448235846	-0.012522369	0.030847786	-0.0060321167
1664448236061	-8.39915E-4	0.01733279	-0.010308048
1664448236263	0.022066858	0.014889402	-0.017638214
1664448236469	0.004123219	0.009926268	-0.0029778804
1664448236667	-0.03504736	-0.05932854	0.0782648
1664448236877	-0.2824405	0.0749815	0.05467083
1664448237051	-0.1750841	0.41392538	0.31252474
1664448237261	-0.43286163	0.039323293	-0.028862532
1664448237455	0.37307495	-0.30603448	-0.05650337
1664448237667	0.051998373	-0.2824405	-0.22899136
1664448237879	0.032222193	0.12705623	-0.019165333
1664448238088	-0.045279052	0.27900448	0.122322164
1664448238273	-0.5721348	0.12682717	-0.08536591
1664448238485	0.29954422	0.00671932	0.022372281
1664448238668	0.5732038	-0.37551835	-0.054059982
1664448238879	0.24326992	-0.19058435	-0.032909397
1664448239092	-0.19745637	0.5592307	-0.029702447
1664448239303	-0.53326964	0.07986828	-0.0053449133
1664448239498	0.3658975	-0.3151972	-0.024357535
1664448239710	0.3111503	-0.4225536	0.1414875
1664448239882	-0.18180342	0.41087115	-0.16072918
1664448240091	-0.23265645	0.14202198	0.06940752
1664448240304	-0.27404135	0.29878068	-0.057725064
1664448240522	0.31565532	-0.4807368	-0.19791451
1664448240707	0.3967453	-0.22341739	0.18592663
1664448240922	-0.2698418	0.26800925	-0.046577103
1664448241096	-0.09758285	0.093383275	0.013973131
1664448241307	-0.11415208	0.015194826	0.17248799
1664448241521	0.31473905	-0.52861196	-0.24930204
1664448241707	-0.035123717	0.2055501	-0.023135839
1664448241922	-0.18600298	0.16973919	0.16828842
1664448242135	-0.31817508	0.24655323	-0.20768806
1664448242306	0.48424917	-0.20577917	-0.16118732
1664448242519	0.35963634	-0.22608984	0.2862583
1664448242713	-0.03802524	0.16653223	-0.10949437
1664448242921	-0.11163234	0.20066333	0.021303298
1664448243140	-0.2850366	-0.110410646	-0.04795151
1664448243344	0.2121167	-0.2793099	-0.18722469
1664448243527	0.29221407	0.064978875	0.13644801
1664448243734	-0.34871742	0.057190575	0.11606098
1664448243921	0.026571855	0.1927223	-0.34161633
1664448244133	0.4670691	-0.2746522	0.12751436
1664448244344	-0.01267508	0.028709821	-0.01977618
1664448244555	-0.35520768	0.050853033	0.11331217
1664448244732	-0.663151	0.07185091	-0.014354911
1664448244960	0.15553698	-0.20906247	0.12255123
1664448245135	-0.22410458	-0.03283304	-0.03061872
1664448245345	0.059481252	-0.058946762	0.088878274
1664448245557	0.028862532	0.14591613	0.12362021
1664448245768	-0.3638359	0.18989713	-0.18218519
1664448245961	0.5329642	-0.08941277	3.0542363E-4
1664448246186	-0.04161397	-0.10850175	0.15400986
1664448246346	-0.16057648	-0.09804098	0.0038177953
1664448246557	-0.035505496	0.36551574	-0.19127154
1664448246770	0.18203248	-0.061161082	0.038941514
1664448246961	0.6833854	-0.24090289	-0.14072394
1664448247174	-0.017867282	0.23357272	-0.07887565
1664448247385	-0.14645062	0.10193513	0.061695572
1664448247598	-0.13224843	-0.18035266	0.033291176
1664448247808	0.47577366	-0.24670593	-0.24494976
1664448248036	0.17516045	0.21631628	0.101782426
1664448248209	-0.29259583	0.12354386	0.1700446
1664448248429	-0.37170056	0.27472857	-0.066353284
1664448248593	-0.057343286	-0.20722993	0.17416783
1664448248802	0.103691325	-0.57190573	-0.08452599
1664448249038	0.35841462	0.07673769	-0.16317257
1664448249210	-0.34153998	0.42262995	-0.012904149
1664448249431	-0.5334987	0.2358634	-0.090023614
1664448249636	0.15943113	-0.410413	0.0865876
1664448249804	0.5041017	-0.1873774	0.14599249
1664448250020	0.055663455	0.30740887	-0.15660596
1664448250205	0.016340164	0.017561859	-0.056579728
1664448250425	-0.42209545	0.33321717	-0.085900396
1664448250634	-0.0794865	-0.16653223	0.17454961
1664448250849	0.12743801	-0.19333316	0.06001574
1664448251031	-0.010002624	0.03397838	-0.08177718
1664448251242	0.14026581	-0.12430742	-0.17180079
1664448251429	0.19295138	-0.28114244	-0.055892523
