Timestamp 	 X 	 Y 	 Z 
1664200975928	9.764212	-0.11066805	-2.7667012
1664200976084	9.469596	0.7683952	-3.1516466
1664200976102	9.733106	0.66071814	-2.6895328
1664200976123	9.88505	0.5159524	-2.2468605
1664200976142	9.742677	0.41545382	-2.1460629
1664200976176	9.348758	0.23838496	-2.3856442
1664200976184	9.030213	-0.0047856453	-2.4442682
1664200976198	9.077172	-0.09571291	-2.4502504
1664200976217	9.41456	-0.06699903	-2.524428
1664200976236	9.731909	0.09451649	-2.4789643
1664200976262	9.801301	0.26590243	-2.288735
1664200976277	9.7654085	0.4645067	-2.2002003
1664200976294	9.736694	0.64636123	-2.161616
1664200976313	9.776176	0.770788	-2.2731814
1664200976335	9.751051	0.770788	-2.3916261
1664200976353	9.5665045	0.5697909	-2.4705894
1664200976373	9.347562	0.3149553	-2.6536403
1664200976392	9.164511	0.15792629	-2.6883361
1664200976411	9.1465645	0.18185452	-2.510071
1664200976430	9.223135	0.2754737	-2.2755744
1664200976450	9.379865	0.3915256	-2.1918256
1664200976468	9.534202	0.50159544	-2.2827528
1664200976489	9.637392	0.6128617	-2.396412
1664200976507	9.642178	0.72771716	-2.400001
1664200976527	9.584451	0.69541407	-2.349752
1664200976546	9.54138	0.57936215	-2.388037
1664200976564	9.495916	0.43579283	-2.4251258
1664200976585	9.462418	0.39750767	-2.4299114
1664200976603	9.474381	0.38913277	-2.3485553
1664200976623	9.501899	0.39750767	-2.2181466
1664200976643	9.516255	0.4010969	-2.2061825
1664200976661	9.469596	0.42741793	-2.288735
1664200976680	9.428918	0.5051847	-2.3449662
1664200976699	9.41456	0.63798636	-2.353341
1664200976718	9.476774	0.7492526	-2.3976083
1664200976738	9.52822	0.82971126	-2.4454648
1664200976758	9.521041	0.7962117	-2.4035904
1664200976778	9.401401	0.70378894	-2.3018954
1664200976795	9.312865	0.59611195	-2.2660031
1664200976816	9.387043	0.53629136	-2.3234308
1664200976834	9.523434	0.51475596	-2.400001
1664200976852	9.638589	0.5709873	-2.300699
1664200976873	9.664909	0.6332007	-2.1723838
1664200976891	9.565309	0.7049854	-2.1137598
1664200976911	9.41815	0.6870392	-2.149652
1664200976930	9.393025	0.62721866	-2.2827528
