Timestamp 	 X 	 Y 	 Z 
1664447077018	-27.0375	20.681252	-12.225
1664447077222	-27.487501	23.737501	-8.625
1664447077393	-27.88125	25.725	-5.26875
1664447077610	-28.2	26.868752	-2.34375
1664447077783	-28.500002	27.31875	-0.15
1664447077974	-28.800001	27.4125	1.40625
1664447078182	-28.9125	27.35625	2.41875
1664447078356	-29.025002	27.337502	2.8125
1664447078528	-29.04375	27.4125	2.90625
1664447078749	-29.062502	27.45	2.9250002
1664447078935	-29.081251	27.487501	3.0375001
1664447079144	-28.987501	27.525002	3.0
1664447079318	-29.025002	27.431252	3.0187502
1664447079530	-29.062502	27.468752	2.98125
1664447079722	-29.118752	27.468752	2.98125
1664447079900	-29.062502	27.468752	3.0375001
1664447080107	-28.987501	27.45	3.075
1664447080309	-28.987501	27.431252	3.1312501
1664447080494	-28.931252	27.431252	3.16875
1664447080713	-28.95	27.4125	3.3187501
1664447080895	-28.95	27.487501	3.5625002
1664447081099	-28.875002	27.50625	3.8437502
1664447081280	-28.575	27.656252	4.0125003
1664447081465	-28.3875	27.750002	4.1625004
1664447081677	-28.406252	27.525002	4.1625004
1664447081849	-28.706251	26.94375	3.7687502
1664447082062	-29.025002	26.475	3.3000002
1664447082245	-29.156252	26.437502	3.0937502
1664447082465	-29.156252	26.456251	2.9250002
1664447082637	-29.156252	26.400002	2.7
1664447082814	-29.812502	25.743752	1.9875001
1664447083025	-30.4125	25.275002	1.3125
1664447083218	-30.656252	25.29375	0.84375006
1664447083429	-30.45	25.95	1.10625
1664447083640	-30.281252	26.5125	1.4250001
1664447083814	-30.656252	26.250002	0.80625004
1664447083999	-31.125002	25.81875	0.24375
1664447084219	-31.725	25.3875	-0.41250002
1664447084394	-31.612501	25.875002	-0.075
1664447084605	-31.5375	26.23125	0.28125
1664447084777	-31.7625	26.062502	0.16875
1664447085000	-32.325	25.462502	-0.375
1664447085181	-32.850002	24.956251	-1.10625
1664447085356	-32.86875	25.25625	-0.80625004
1664447085567	-32.831253	25.66875	-0.43125
1664447085748	-32.850002	25.800001	-0.28125
1664447085936	-33.206253	25.237501	-0.76875
1664447086144	-33.54375	24.73125	-1.44375
1664447086331	-33.375	25.031252	-1.3687501
1664447086527	-33.037502	25.5375	-0.82500005
1664447086733	-32.90625	25.81875	-0.13125001
1664447086935	-33.131252	25.29375	-0.50625
1664447087108	-33.300003	24.900002	-0.91875005
1664447087279	-33.24375	24.956251	-0.93750006
1664447087473	-32.8875	25.575	-0.35625002
1664447087685	-32.550003	26.23125	0.375
1664447087860	-32.737503	26.212502	0.46875003
1664447088066	-32.9625	25.95	0.0
1664447088282	-33.0	25.7625	-0.8625
1664447088474	-32.662502	26.38125	-0.50625
1664447088645	-32.25	27.018751	-0.15
1664447088821	-31.931252	27.50625	0.075
1664447089031	-32.025	27.2625	-0.4875
1664447089224	-32.25	26.906252	-1.0875001
1664447089398	-32.25	26.775002	-1.7437501
1664447089607	-31.95	27.093752	-1.9687501
1664447089821	-31.66875	27.337502	-2.2875001
1664447090002	-31.48125	26.98125	-3.5625002
1664447090210	-31.312502	26.587502	-5.3812504
1664447090362	-31.125002	25.781252	-7.7250004
1664447090570	-30.6375	24.91875	-9.975
