Timestamp 	 X 	 Y 	 Z 
1663081688719	-16.518751	10.03125	0.24375
1663081688915	-16.650002	9.95625	0.01875
1663081689107	-16.706251	9.731251	-0.24375
1663081689290	-16.800001	9.543751	-0.22500001
1663081689531	-16.78125	9.6	-0.3
1663081689733	-16.612501	9.65625	-0.45000002
1663081689949	-16.66875	9.806251	-0.375
1663081690126	-16.706251	10.125	-0.1875
1663081690303	-16.63125	10.368751	-0.056250002
1663081690546	-16.44375	10.743751	0.3
1663081690744	-16.331251	11.19375	0.65625
1663081690949	-16.143751	11.64375	1.0500001
1663081691143	-15.937501	11.925	1.5937501
1663081691326	-15.656251	12.31875	2.34375
1663081691482	-15.262501	12.806251	3.05625
1663081691754	-14.775001	13.087501	3.7500002
1663081691958	-14.475	13.181251	4.51875
1663081692076	-14.156251	13.387501	5.1000004
1663081692315	-13.743751	13.556251	5.775
1663081692564	-13.387501	13.837501	6.4125004
1663081692753	-13.06875	14.118751	6.8250003
1663081692959	-12.656251	14.45625	7.2000003
1663081693075	-12.562501	14.64375	7.3875003
1663081693304	-12.4875	15.000001	7.5000005
1663081693569	-12.31875	15.39375	7.6875005
1663081693731	-12.281251	15.58125	7.9687505
1663081693913	-12.4125	15.8625	7.9687505
1663081694108	-12.525001	16.0125	8.00625
1663081694302	-12.525001	16.29375	8.2875
1663081694591	-12.712501	16.29375	8.325001
1663081694732	-12.525001	16.29375	8.512501
1663081694887	-12.356251	16.462502	8.887501
1663081695113	-12.168751	16.575	9.056251
1663081695315	-11.868751	16.556252	9.1875
1663081695482	-11.53125	16.612501	9.637501
1663081695729	-11.0625	16.931252	10.14375
1663081695918	-10.63125	17.025002	10.81875
1663081696111	-9.918751	17.1	12.0
1663081696314	-9.150001	17.325	13.275001
1663081696543	-8.26875	17.025002	14.775001
1663081696748	-7.2562504	16.6875	16.66875
1663081696922	-6.1687503	16.29375	18.65625
1663081697112	-4.96875	15.637501	20.456251
1663081697310	-4.0687504	14.887501	22.2
1663081697543	-3.3375	14.062501	23.79375
1663081697737	-2.71875	13.125001	24.975
1663081697920	-2.1750002	12.20625	25.95
1663081698100	-1.9125	11.45625	26.625002
1663081698311	-1.6500001	10.743751	26.925001
1663081698550	-1.575	10.125	27.206251
1663081698730	-1.66875	9.84375	27.6375
1663081698915	-1.5937501	9.39375	27.768751
1663081699107	-1.48125	9.150001	27.843752
1663081699300	-1.48125	9.3	27.937502
1663081699541	-1.3687501	9.3	28.050001
1663081699687	-1.44375	9.28125	28.181252
1663081699892	-1.3687501	9.243751	28.143751
1663081700103	-1.44375	9.450001	28.10625
1663081700293	-1.3687501	9.637501	27.993752
1663081700554	-1.3687501	9.637501	28.050001
1663081700729	-1.25625	9.65625	27.993752
1663081700881	-1.10625	9.50625	27.975
1663081701116	-1.25625	9.39375	27.956251
1663081701300	-1.0500001	9.4125	27.825
1663081701488	-1.2375001	9.618751	27.7875
1663081701713	-1.21875	9.69375	27.88125
1663081701883	-1.2	9.525001	27.73125
1663081702119	-1.125	9.50625	27.6375
1663081702298	-1.2	9.46875	27.73125
1663081702500	-1.2375001	9.4125	27.6375
1663081702680	-1.29375	9.450001	27.6
1663081702880	-1.2375001	9.525001	27.656252
1663081703074	-0.99375004	9.450001	27.806252
1663081703298	-0.75	9.58125	27.900002
1663081703517	-0.76875	9.618751	28.218752
1663081703713	-0.88125	9.618751	28.556252
1663081703904	-0.63750005	9.918751	28.95
1663081704092	-0.1875	10.181251	29.643751
1663081704308	0.112500004	10.96875	30.525002
1663081704526	-0.01875	11.90625	31.44375
1663081704716	-0.31875002	12.8625	32.643753
1663081704908	-0.84375006	13.762501	34.0125
1663081705079	-1.1812501	15.225	35.41875
1663081705315	-1.4625001	17.362501	36.91875
1663081705541	-2.34375	19.650002	38.53125
1663081705743	-3.6000001	22.03125	40.29375
1663081705902	-5.0625	23.456251	42.412502
1663081706103	-6.6000004	24.45	44.90625
1663081706322	-7.51875	25.893751	47.325
1663081706539	-8.025001	27.525002	49.55625
1663081706724	-9.225	28.875002	51.656254
1663081706920	-11.325001	29.343752	53.362503
1663081707125	-13.51875	29.118752	54.80625
1663081707330	-16.25625	28.218752	55.687504
1663081707553	-18.487501	28.050001	55.85625
1663081707738	-20.00625	28.25625	55.593754
1663081707925	-21.88125	28.29375	54.750004
1663081708117	-24.281252	28.125002	53.2125
1663081708319	-25.931252	28.050001	51.468754
1663081708552	-26.6625	28.181252	49.781254
1663081708749	-26.98125	28.968752	47.831253
1663081708930	-26.175001	30.50625	46.21875
1663081709082	-24.806252	32.2125	44.98125
1663081709301	-23.94375	34.0875	43.48125
1663081709528	-23.118752	35.737503	42.693752
1663081709749	-21.956251	37.3125	42.600002
1663081709965	-21.337502	38.49375	42.99375
1663081710124	-20.475	39.73125	44.193752
1663081710323	-19.368752	40.818752	45.693752
1663081710552	-18.75	42.09375	47.23125
1663081710794	-19.96875	42.75	48.225002
1663081710954	-21.4125	42.84375	49.256252
1663081711105	-23.306252	42.73125	50.175003
1663081711325	-25.687502	42.35625	50.718754
1663081711553	-27.225	42.225002	50.9625
1663081711709	-29.19375	42.131252	50.343754
1663081711942	-32.0625	41.737503	48.656254
1663081712116	-35.025	40.6875	46.350002
1663081712310	-36.393753	39.412502	44.11875
1663081712556	-37.3125	38.04375	41.362503
1663081712731	-37.21875	36.956253	37.95
1663081712930	-36.24375	35.943752	34.74375
1663081713114	-35.081253	34.631252	31.031252
1663081713309	-33.393753	33.112503	27.018751
1663081713563	-30.562502	31.687502	24.0
1663081713695	-27.0375	30.468752	21.712502
1663081713916	-23.475	29.38125	19.7625
1663081714107	-19.125	28.706251	18.69375
1663081714316	-15.187501	27.825	18.206251
1663081714551	-11.025001	26.98125	17.625
1663081714725	-7.0875	26.268751	18.0
1663081714932	-3.3000002	25.987501	19.143751
1663081715099	0.52500004	25.425001	20.737501
1663081715299	4.125	25.087502	22.6875
1663081715549	7.65	24.768751	24.618752
1663081715734	10.650001	24.7875	26.325
1663081715935	13.44375	24.825	28.218752
1663081716109	15.58125	25.275002	30.73125
1663081716312	17.362501	25.66875	33.112503
1663081716501	18.768751	25.837502	35.71875
1663081716732	19.66875	25.95	38.4
1663081716908	20.60625	26.1375	40.706253
1663081717113	21.525002	27.018751	42.5625
1663081717308	21.393751	27.73125	44.98125
1663081717495	21.0	28.800001	47.456253
1663081717733	20.400002	29.250002	49.800003
