Timestamp 	 X 	 Y 	 Z 
1663079828392	0.32458895	0.19692189	0.08903099
1663079828551	0.3056527	-0.08628218	0.17042638
1663079828749	0.01809635	0.010308048	0.024052111
1663079828974	-0.11697725	0.105065726	-0.041690327
1663079829180	-0.08551861	-0.014431266	0.01718008
1663079829418	-0.04199575	-0.04909685	0.006490252
1663079829599	-0.038865156	-0.048562355	0.013591352
1663079829758	-0.029244313	-0.04703524	0.020234315
1663079830002	0.008322794	-0.0066429637	0.015271181
1663079830209	0.061161082	0.005726693	0.0061084726
1663079830408	0.10575293	0.054899897	-0.0019088977
1663079830595	0.08231167	0.09376506	5.344914E-4
1663079830797	0.13675343	0.052991	0.00335966
1663079831013	0.024968382	0.04176668	3.0542363E-4
1663079831211	-0.044820916	-0.031993125	0.0022143214
1663079831406	-0.076126836	-0.08597675	-0.0027488125
1663079831606	-0.11690089	-0.048486	0.012369657
1663079831796	-0.052532863	-0.06352811	-0.009009997
1663079832023	-0.043751936	0.004810422	-0.013362284
1663079832217	0.014813046	0.016187452	-0.07017108
1663079832415	-0.011453386	0.05688515	-0.19669282
1663079832673	0.08674031	0.044515494	-0.021608721
1663079832805	0.13293563	0.13912046	0.06452074
1663079833024	0.08299887	-0.030542362	0.10208785
1663079833239	0.023823043	0.0045813546	0.09460497
1663079833414	-0.082006246	0.09460497	-0.17393875
1663079833652	-0.039476003	-0.032145835	-0.025044737
1663079833825	0.025502874	-0.12354386	0.03420745
1663079834054	0.013667707	-0.099568106	0.05619795
1663079834241	-0.054594472	-0.059481252	0.055128966
1663079834432	0.018019995	-0.05581617	-0.048944138
1663079834664	0.11270132	0.1982963	-0.30473644
1663079834835	0.21738526	0.023059484	-0.09735378
1663079835053	0.31771693	0.22868595	0.12751436
1663079835274	0.120947756	0.015882028	0.07841752
1663079835445	-0.029167956	-0.18768282	0.20616095
1663079835697	-0.091092594	0.025808297	-0.17080817
1663079835856	-0.11644276	0.06452074	0.051234815
1663079836035	-0.04566083	-0.13820419	0.0036650836
1663079836314	-0.021150587	-0.072538115	-0.033062108
1663079836463	0.04940227	0.07650862	-0.034283802
1663079836708	0.18905723	0.17737478	-0.03917058
1663079836901	0.2540361	-0.059404895	0.08315159
1663079837085	0.055128966	0.02107423	0.093917765
1663079837314	0.1543153	0.09513946	-0.069483876
1663079837472	0.17752749	-0.002443389	-0.06192464
1663079837699	0.11949699	-0.006795676	-0.033291176
1663079837874	0.1281252	-0.013973131	-0.04146126
1663079838096	0.07482879	-0.015805673	0.012751437
1663079838418	0.048256934	-0.0361927	0.023746688
1663079838507	0.06734591	-0.039094225	0.019241689
1663079838713	0.012980504	-0.028098974	0.020234315
1663079838904	0.023746688	-0.026800923	0.022295926
1663079839106	0.005803049	3.8177954E-4	0.018401774
1663079839367	0.012522369	0.012216945	0.009391776
1663079839542	0.011987877	-0.0029015245	0.0062611843
1663079839701	-0.004123219	-0.031382278	0.016111096
1663079839967	0.0023670332	-0.007330167	-0.018936265
1663079840191	-0.067193195	-0.017409148	-0.060779303
1663079840441	-0.10628742	0.06284091	-0.0865876
1663079840556	-0.03787253	0.09804098	-0.24136102
1663079840725	0.013973131	0.10140064	0.096208446
1663079840982	-0.18371232	0.047875155	0.085594974
1663079841213	-0.25716668	-0.2657949	0.2235701
1663079841300	-0.16363071	0.039857782	-0.15416257
1663079841587	-0.21257484	0.021685077	0.2138729
1663079841716	0.073912516	0.03802524	-0.25541052
1663079841988	0.19745637	-0.08429692	-0.0684149
1663079842128	0.11606098	0.31756422	0.07398888
1663079842442	-0.13553174	-0.3406237	0.2890071
1663079842583	-0.14232741	-0.004046863	-0.17202985
1663079842747	-0.08635853	0.105905645	0.03283304
1663079842967	0.20249587	0.10995251	-0.27159795
1663079843267	0.23632154	0.014507622	-0.052991
1663079843347	0.12499462	0.38590276	0.07337803
1663079843579	-0.20860434	-0.370937	0.29503924
1663079843750	-0.20402299	0.014507622	-0.09216158
1663079843968	-0.13820419	0.06681142	0.13095038
1663079844211	0.18394138	0.09093989	-0.216469
1663079844419	0.070552856	-0.025579229	-8.39915E-4
1663079844557	-0.013209572	0.029015245	0.058946762
1663079844768	-0.1311031	-0.36009446	0.19531842
1663079844963	-0.1584385	0.09804098	-0.108654454
1663079845231	-0.07459972	0.12293301	-0.024662958
1663079845419	0.3423799	0.022983128	-0.2735832
1663079845574	0.19310409	0.12140589	0.086434886
1663079845766	0.088649206	0.22433366	-0.041843038
1663079845967	-0.15164283	-0.4640912	0.30191126
1663079846233	-0.21769069	0.08055548	-0.088343784
1663079846414	-0.088649206	0.009009997	0.050089475
1663079846597	0.29122144	-0.04940227	-0.3210766
1663079846756	0.18676655	0.38865158	0.08582404
1663079846991	-0.20929155	-0.16721943	0.27839363
1663079847198	-0.18714833	-0.3738385	0.08979455
1663079847457	-0.22036316	0.21463646	0.004886778
1663079847559	0.20722993	0.100866154	-0.2275406
1663079847773	0.19417307	-0.19356222	-0.17180079
1663079847987	0.16447063	0.47455198	0.022983128
1663079848231	-0.18600298	-0.23509984	0.25533417
1663079848405	-0.15133741	-0.349481	0.08108997
1663079848610	-0.24487339	0.23693238	0.049173206
1663079848764	0.26862007	0.08536591	-0.3025221
1663079848973	0.21562909	-0.1021642	-0.100331664
1663079849168	0.1408003	0.43667942	0.03771982
1663079849399	-0.16103461	-0.33222455	0.30328566
1663079849601	-0.21799612	-0.10193513	-0.053983625
1663079849794	-0.17630579	0.09941539	0.057037864
1663079849998	0.32184014	0.1026987	-0.26571855
1663079850205	0.117893524	0.03672719	0.04718795
1663079850412	0.085594974	0.23739052	0.014813046
1663079850609	-0.263886	-0.39720342	0.252509
1663079850787	-0.16660859	-0.044286426	-0.099491745
1663079851008	-0.14049487	0.12300937	0.092314295
1663079851202	0.25342527	0.0060321167	-0.1951657
1663079851419	0.26472592	-0.050242186	-0.06467345
1663079851628	0.22593713	0.4614951	-0.03603999
1663079851799	-0.1880646	-0.33688226	0.20669544
1663079852003	-0.16958646	-0.32749048	0.14240377
1663079852234	-0.37192962	0.30473644	0.018783553
1663079852408	0.106211066	0.049554985	-0.18432316
1663079852615	0.26106083	-0.1440836	-0.17722206
1663079852820	0.10140064	0.44355148	0.08215895
1663079853032	-0.19440214	-0.23334365	0.20165595
1663079853235	-0.11712996	-0.20982604	-0.055281676
1663079853426	-0.15324631	0.12522368	0.06436803
1663079853679	0.1395786	0.10445488	-0.019623468
1663079853832	0.2528144	-0.11392301	-0.25052375
1663079854049	0.10414946	0.19753273	0.059252184
1663079854263	0.09857547	-0.014431266	-0.05222744
1663079854429	-0.1563769	-0.3365005	0.26610035
1663079854621	-0.16065283	0.08926006	-0.1201842
1663079854857	-0.11957335	0.07032379	0.12438377
1663079855061	0.24128467	-0.05283829	-0.24899662
1663079855234	0.1802763	-0.092314295	0.0076355906
1663079855447	0.16111097	0.5554129	-0.011300675
1663079855681	-0.15591876	-0.30152947	0.21295662
1663079855865	-0.2268534	-0.18989713	0.020921519
1663079856086	-0.15271181	0.044897273	0.0510821
1663079856312	0.07459972	0.02481567	-0.26724568
1663079856473	0.10483666	0.011300675	-0.022677705
1663079856706	-0.02275406	0.23074755	0.1130831
1663079856905	-0.1674485	-0.37841988	0.28725094
1663079857193	-0.11720632	-0.055281676	-0.056656085
1663079857350	-0.17409147	0.17569494	0.018783553
1663079857515	0.124841906	0.07841752	-0.14835952
1663079857707	0.09025268	-0.12774344	-0.05841227
1663079857914	-0.026266431	0.34512872	-0.019852536
1663079858145	-0.26892552	-0.26877278	0.24922568
1663079858375	-0.09827005	-0.1693574	-0.01565296
1663079858558	-0.30214033	0.15660596	0.02069245
1663079858694	-0.09086353	-0.056045234	-0.04123219
1663079858914	0.25105822	0.049860407	-0.22799873
1663079859136	0.17172444	0.13331741	0.059786674
1663079859447	0.044362783	-0.08574768	0.10239327
1663079859525	0.040926766	-0.23548162	0.12384928
1663079859723	-0.033443887	0.077501245	-0.10880717
1663079859974	-0.03245126	0.03229855	0.039094225
1663079860190	-9.926268E-4	0.05505261	-0.1913479
1663079860425	0.29824618	-0.06513159	-0.105065726
1663079860590	0.34749573	0.091168955	0.10514209
1663079860726	0.25709033	0.04344651	0.09689565
1663079860972	0.08971819	-0.14171657	0.09307785
1663079861196	-0.050242186	0.019241689	-0.04512634
1663079861391	0.0020616094	-0.047722444	-0.1007898
